location,date,sample,density,quantity
Walensee_Walenstadt_WyssE,2018-02-28,10,6.1154,159
Walensee_Walenstadt_WyssE,2018-03-28,11,17.6538,459
zuerichsee_maennedorf_vanderkaadene,2017-04-09,1,1.6154,21
zuerichsee_maennedorf_vanderkaadene,2017-05-08,2,0.8462,11
zuerichsee_maennedorf_vanderkaadene,2017-06-08,3,4.0769,53
zuerichsee_maennedorf_vanderkaadene,2017-07-10,4,7.0769,92
zuerichsee_maennedorf_vanderkaadene,2017-08-10,5,1.9231,25
zuerichsee_maennedorf_vanderkaadene,2017-09-26,6,3.3846,44
zuerichsee_maennedorf_vanderkaadene,2017-10-26,7,0.7692,10
zuerichsee_maennedorf_vanderkaadene,2017-11-27,8,0.6154,8
zuerichsee_maennedorf_vanderkaadene,2017-12-28,9,3.6154,47
zuerichsee_maennedorf_vanderkaadene,2018-01-26,10,9.2308,120
zuerichsee_maennedorf_vanderkaadene,2018-02-23,11,2.3846,31
zuerichsee_maennedorf_vanderkaadene,2018-03-22,12,2.3077,30
zuerichsee_richterswil_benkoem_2,2017-04-10,1,6.4074,173
zuerichsee_richterswil_benkoem_2,2017-05-10,2,4.0,108
zuerichsee_richterswil_benkoem_2,2017-06-10,3,5.5926,151
zuerichsee_richterswil_benkoem_2,2017-07-16,4,2.7778,75
zuerichsee_richterswil_benkoem_2,2017-08-12,5,3.1852,86
zuerichsee_richterswil_benkoem_2,2017-09-10,6,2.3333,63
zuerichsee_richterswil_benkoem_2,2017-10-11,7,1.1111,30
zuerichsee_richterswil_benkoem_2,2017-11-07,8,1.1852,32
zuerichsee_richterswil_benkoem_2,2017-12-13,9,0.7407,20
zuerichsee_richterswil_benkoem_2,2018-02-25,10,1.2963,35
zuerichsee_richterswil_benkoem_2,2018-03-25,11,1.4815,40
zuerichsee_staefa_hennm,2017-04-24,1,15.5455,171
zuerichsee_staefa_hennm,2017-05-22,2,5.9091,65
zuerichsee_staefa_hennm,2017-06-26,3,8.9091,98
zuerichsee_staefa_hennm,2017-08-18,4,6.5455,72
zuerichsee_staefa_hennm,2017-09-29,5,7.7273,85
zuerichsee_staefa_hennm,2017-11-23,6,8.0,88
zuerichsee_staefa_hennm,2018-01-19,7,3.3636,37
zuerichsee_staefa_hennm,2018-03-09,8,10.3636,114
zuerichsee_waedenswil_colomboc_1,2017-04-10,1,2.8571,40
zuerichsee_waedenswil_colomboc_1,2017-05-10,2,1.3571,19
zuerichsee_waedenswil_colomboc_1,2017-06-10,3,3.2857,46
zuerichsee_waedenswil_colomboc_1,2017-07-16,4,1.6429,23
zuerichsee_waedenswil_colomboc_1,2017-08-12,5,2.5,35
zuerichsee_waedenswil_colomboc_1,2017-09-10,6,1.7143,24
zuerichsee_waedenswil_colomboc_1,2017-10-11,7,0.8571,12
zuerichsee_waedenswil_colomboc_1,2017-12-27,8,1.1429,16
zuerichsee_waedenswil_colomboc_1,2018-02-26,9,2.7143,38
zuerichsee_waedenswil_colomboc_1,2018-03-25,10,1.4286,20
zuerichsee_zurich_kullg,2017-04-15,1,4.8491,257
zuerichsee_zurich_kullg,2017-05-30,2,12.9245,685
zuerichsee_zurich_kullg,2017-06-27,3,12.8868,683
zuerichsee_zurich_kullg,2017-07-28,4,18.9811,1006
zuerichsee_zurich_kullg,2017-08-31,5,11.5472,612
zuerichsee_zurich_kullg,2017-09-24,6,6.9623,369
zuerichsee_zurich_kullg,2017-10-22,7,5.2075,276
zuerichsee_zurich_kullg,2017-11-15,8,3.283,174
zuerichsee_zurich_kullg,2017-12-25,9,2.1887,116
zuerichsee_zurich_kullg,2018-01-24,10,2.5849,137
zuerichsee_zurich_kullg,2018-02-28,11,1.6038,85
zuerichsee_zurich_kullg,2018-03-30,12,1.7925,95
zugersee_Immensee_Guedesd,2017-04-30,1,8.0952,170
zugersee_Immensee_Guedesd,2017-05-31,2,6.2857,132
zugersee_Immensee_Guedesd,2017-06-30,3,7.4286,156
zugersee_Immensee_Guedesd,2017-07-27,4,5.2381,110
zugersee_Immensee_Guedesd,2017-08-31,5,7.0476,148
zugersee_Immensee_Guedesd,2017-09-28,6,7.3333,154
zugersee_Immensee_Guedesd,2017-10-27,7,6.8571,144
zugersee_Immensee_Guedesd,2018-01-30,8,8.2857,174
zugersee_Immensee_Guedesd,2018-03-31,9,3.9524,83
ZugerseeCholler_Cham_BlarerM,2017-04-13,1,2.0278,73
ZugerseeCholler_Cham_BlarerM,2017-05-12,2,1.6389,59
ZugerseeCholler_Cham_BlarerM,2017-06-21,3,2.3333,84
ZugerseeCholler_Cham_BlarerM,2017-07-11,4,2.75,99
ZugerseeCholler_Cham_BlarerM,2017-08-13,5,2.4167,87
ZugerseeCholler_Cham_BlarerM,2017-09-10,6,2.7778,100
ZugerseeCholler_Cham_BlarerM,2017-10-25,7,1.7778,64
ZugerseeCholler_Cham_BlarerM,2017-11-07,8,0.5833,21
ZugerseeCholler_Cham_BlarerM,2017-12-22,9,0.5,18
ZugerseeCholler_Cham_BlarerM,2018-01-13,10,0.9167,33
ZugerseeCholler_Cham_BlarerM,2018-02-13,11,1.0278,37
ZugerseeCholler_Cham_BlarerM,2018-03-10,12,0.8333,30
zulg_steffisburg_schmassmanne,2017-04-08,1,0.6875,11
zulg_steffisburg_schmassmanne,2017-05-06,2,0.375,6
zulg_steffisburg_schmassmanne,2017-06-10,3,0.25,4
zulg_steffisburg_schmassmanne,2017-07-22,4,0.4375,7
zulg_steffisburg_schmassmanne,2017-08-22,5,0.9375,15
zulg_steffisburg_schmassmanne,2017-09-23,6,0.125,2
zulg_steffisburg_schmassmanne,2017-10-24,7,3.625,58
zulg_steffisburg_schmassmanne,2017-11-27,8,0.0625,1
zulg_steffisburg_schmassmanne,2017-12-27,9,0.25,4
zulg_steffisburg_schmassmanne,2018-01-24,10,0.1875,3
zulg_steffisburg_schmassmanne,2018-03-24,11,0.1875,3
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-04-17,1,6.2143,87
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-05-26,2,4.5714,64
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-06-18,3,9.0,126
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-07-30,4,3.2857,46
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-10-22,5,3.6429,51
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-11-28,6,2.2143,31
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2017-12-10,7,1.3571,19
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-01-28,8,3.6429,51
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-02-28,9,2.1429,30
Zürichsee_Küsnachterhorn_Thirkell-WhiteJ,2018-03-31,10,4.7857,67
zürichsee_wollishofen_langendorfm,2017-04-17,1,7.96,398
zürichsee_wollishofen_langendorfm,2017-05-16,2,5.36,268
zürichsee_wollishofen_langendorfm,2017-06-18,3,7.06,353
zürichsee_wollishofen_langendorfm,2017-07-28,4,3.0,150
zürichsee_wollishofen_langendorfm,2017-08-14,5,4.22,211
zürichsee_wollishofen_langendorfm,2017-09-21,6,3.6,180
zürichsee_wollishofen_langendorfm,2017-10-16,7,5.08,254
zürichsee_wollishofen_langendorfm,2017-11-20,8,2.82,141
zürichsee_wollishofen_langendorfm,2017-12-12,9,1.56,78
zürichsee_wollishofen_langendorfm,2018-01-19,10,1.56,78
zürichsee_wollishofen_langendorfm,2018-02-13,11,0.84,42
zürichsee_wollishofen_langendorfm,2018-03-22,12,6.08,304
Zürichsee-Feldeggstr-BänningerSand,2017-04-19,1,1.7228,174
Zürichsee-Feldeggstr-BänningerSand,2017-06-20,2,5.2772,533
Zürichsee-Feldeggstr-BänningerSand,2017-07-20,3,2.8218,285
Zürichsee-Feldeggstr-BänningerSand,2017-08-23,4,7.6337,771
Zürichsee-Feldeggstr-BänningerSand,2017-09-27,5,5.3564,541
Zürichsee-Feldeggstr-BänningerSand,2017-10-25,6,4.3663,441
Zürichsee-Feldeggstr-BänningerSand,2017-11-29,7,1.1089,112
Zürichsee-Feldeggstr-BänningerSand,2018-01-23,8,3.7426,378
Zürichsee-Feldeggstr-BänningerSand,2018-02-24,9,3.1287,316
Zürichsee-Feldeggstr-BänningerSand,2018-03-26,10,4.396,444
